"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,430","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,982","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","WINNESHIEK","191","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","18,987","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","BUENA VISTA","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","CHEROKEE","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","DICKINSON","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,500","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","24,756","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,921","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","15,664","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","30,959","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","69","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","482","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","17","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","34","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","131","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","756","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","113","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","303","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","482","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","483","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","306","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,612","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","DICKINSON","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLIS","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLSWORTH","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MARION","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","152","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MCPHERSON","113","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","140","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RICE","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RUSSELL","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","SALINE","169","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","ANDERSON","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","9","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","CHASE","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","COFFEY","031","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","221","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","DOUGLAS","045","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","114","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","FRANKLIN","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","293","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","GEARY","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","JOHNSON","091","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","LINN","107","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","311","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","LYON","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","MIAMI","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","197","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","OSAGE","139","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","144","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","SHAWNEE","177","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","WABAUNSEE","197","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","43","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","CLAY","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","420","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","CLOUD","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","JEWELL","089","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","OSBORNE","141","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","23","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","OTTAWA","143","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","PHILLIPS","147","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","REPUBLIC","157","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","SMITH","183","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","WASHINGTON","201","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,847","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","ATCHISON","005","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","192","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","DONIPHAN","043","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JACKSON","085","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","14","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JEFFERSON","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","LEAVENWORTH","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,212","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","MARSHALL","117","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,286","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","NEMAHA","131","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,363","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","POTTAWATOMIE","149","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","24","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","RILEY","161","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","370","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","WYANDOTTE","209","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","CHEYENNE","023","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","DECATUR","039","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","167","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","SHERIDAN","179","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","SHERMAN","181","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","THOMAS","193","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","HARPER","077","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","50","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","HARVEY","079","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","436","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","PAWNEE","145","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","PRATT","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","RENO","155","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,478","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SEDGWICK","173","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,246","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTH CENTRAL","60","SUMNER","191","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","42","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","ALLEN","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","804","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BOURBON","011","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","375","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","BUTLER","015","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","35","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHAUTAUQUA","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CHEROKEE","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","10","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","COWLEY","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","248","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","CRAWFORD","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","GREENWOOD","073","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","16","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","LABETTE","099","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","136","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","MONTGOMERY","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","62","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHEAST","90","NEOSHO","133","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","97","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FINNEY","055","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","FORD","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","43","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRANT","067","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","27,450","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","56,338","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","HODGEMAN","083","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
